canonical,variants,count
J.E.StoBkopf,J.E.StoBkopf,1
N.v. Stuckway,N.v. Stuckway,1
E.Tenner,E.Tenner,1
L.v.Treuberg,L.v.Treuberg,1
R. Treumann,R. Treumann,1
V.Verschuur jr.,V.Verschuur jr.,1
Willi Wedeking,Willi Wedeking,1
Weidig,Weidig,1
O.A.Wergeland,O.A.Wergeland,1
Wirsching,Wirsching,1
W.Ziegenmayer,W.Ziegenmayer,1
Rich. Zimmermann,Rich. Zimmermann,1
KARL OSKAR ARENDS,KARL OSKAR ARENDS,1
JOSE MORENO CARBONERO,JOSE MORENO CARBONERO,1
ADOLF FREY-MOOCK,ADOLF FREY-MOOCK,1
ARMIN GLATTER,ARMIN GLATTER,1
P. JOSEPH MINJON,P. JOSEPH MINJON,1
JULES L.STEWART,JULES L.STEWART,1
PROSPER DE WIT,PROSPER DE WIT,1
H.WOEHN,H.WOEHN,1
VILLEM FERD.XYLANDER,VILLEM FERD.XYLANDER,1
JOHANN ZAHN,JOHANN ZAHN,1
EUGENIO ZAMPIGHI,EUGENIO ZAMPIGHI,1
LAD.VON BANDTKE,LAD.VON BANDTKE,1
FREDERIC EMIL BERTIER,FREDERIC EMIL BERTIER,1
HEINRICH JACOB FRIED,HEINRICH JACOB FRIED,1
JOSEF FUHRIG,JOSEF FUHRIG,1
JEAN MICHEL GROBON,JEAN MICHEL GROBON,1
HANS RICHARD HEINMANN,HANS RICHARD HEINMANN,1
FRIEDR.JOSEF HEyDENDAHL,FRIEDR.JOSEF HEyDENDAHL,1
CILIO JENSEN,CILIO JENSEN,1
CORNEILLE VAN LEEMPUTTEN,CORNEILLE VAN LEEMPUTTEN,1
EVARISTE LUMINAIS,EVARISTE LUMINAIS,1
JULIUS MULLER-MASSDORF,JULIUS MULLER-MASSDORF,1
CARL MULLER-CORNELIUS,CARL MULLER-CORNELIUS,1
HERBERT PFALTZ,HERBERT PFALTZ,1
HENRy WyNDHAM PHILLIPS,HENRy WyNDHAM PHILLIPS,1
CEORG SAAL,CEORG SAAL,1
GUST. SEIFERT,GUST. SEIFERT,1
EMIL OTTO THAETNER,EMIL OTTO THAETNER,1
LOUIS BENJAMIN VAUTIER,LOUIS BENJAMIN VAUTIER,1
BERNH.WILLNER,BERNH.WILLNER,1
WyMANN MORy,WyMANN MORy,1
ERNY BRENNECKE,ERNY BRENNECKE,1
ANTOIN.JENNY ENGELMANN,ANTOIN.JENNY ENGELMANN,1
FRITZ FISCHER,FRITZ FISCHER,1
J.J.HARDY,J.J.HARDY,1
CHR.FRIEDRICH MALI,CHR.FRIEDRICH MALI,1
KARL F. M.MULLER,KARL F. M.MULLER,1
OTTO FERDINAND PROBST,OTTO FERDINAND PROBST,1
SOPHIE PROBST,SOPHIE PROBST,1
ED.LEOPOLD RADTKE,ED.LEOPOLD RADTKE,1
E.A.VON RELEN,E.A.VON RELEN,1
HANS SCHULTZE-GORLITZ,HANS SCHULTZE-GORLITZ,1
ALBERTI VIZZOTTO,ALBERTI VIZZOTTO,1
ERDMANN WAGNER,ERDMANN WAGNER,1
Willy Tribner,Willy Tribner,1
Prof. Carlos Grethe,Prof. Carlos Grethe,1
P.Enzenhofer,P.Enzenhofer,1
Professor Ferdinand Keller,Professor Ferdinand Keller,1
B.Lindholm,B.Lindholm,1
J. Sissmayr,J. Sissmayr,1
Hagenkotter,Hagenkotter,1
K.Dahl,K.Dahl,1
F. I. Perk,F. I. Perk,1
Holzapfel,Holzapfel,1
Karl Friedrich Glaser,Karl Friedrich Glaser,1
Otalia Kruzenska,Otalia Kruzenska,1
Felix Behr,Felix Behr,1
M. Poretschew,M. Poretschew,1
J.Kuhrholz,J.Kuhrholz,1
J.Ekenas,J.Ekenas,1
Prof. Wald-Walsdorf,Prof. Wald-Walsdorf,1
Professor Freiherr von Bodenhausen,Professor Freiherr von Bodenhausen,1
Helene Christine Riehl,Helene Christine Riehl,1
Karl Larsen,Karl Larsen,1
Professor Friedrich Johann Volz,Professor Friedrich Johann Volz,1
Professor Emanuel Grosser,Professor Emanuel Grosser,1
C.von Binzer,C.von Binzer,1
Georg Wilhelm Melchior,Georg Wilhelm Melchior,1
Franz Withoos,Franz Withoos,1
H. Runge,H. Runge,1
Arendt Kopke,Arendt Kopke,1
Jochim Brunauw,Jochim Brunauw,1
M.Soltmeyer,M.Soltmeyer,1
Egisto Ferroni,Egisto Ferroni,1
Franzig-Gluising,Franzig-Gluising,1
M.Kallmeyer,M.Kallmeyer,1
AUGUST BABBERGER,AUGUST BABBERGER,1
FRIEDRICH VON BECHTOLSHEIM,FRIEDRICH VON BECHTOLSHEIM,1
KARL DORRBECKER,KARL DORRBECKER,1
PAUL EICHHORN,PAUL EICHHORN,1
ADOLPHE ROBERT JONES,ADOLPHE ROBERT JONES,1
ALBERT PIERRE RENE MAIGNAN,ALBERT PIERRE RENE MAIGNAN,1
WILH.JUL.AUGUST NABERT,WILH.JUL.AUGUST NABERT,1
CELESTIN FRANCOIS NANTEUIL,CELESTIN FRANCOIS NANTEUIL,1
FEODOR ORLOWSKI,FEODOR ORLOWSKI,1
EMMY PICK,EMMY PICK,1
GERARDINA JACOBA VANDE SANDE-BAKHUYZEN,GERARDINA JACOBA VANDE SANDE-BAKHUYZEN,1
GEORG ADAM SCHMIDT,GEORG ADAM SCHMIDT,1
IDA STADEMANN,IDA STADEMANN,1
RAMON TUSQUETS,RAMON TUSQUETS,1
JEAN LE GEAY,JEAN LE GEAY,1
RENIER MEGAN,RENIER MEGAN,1
Professor Ernest Preyer,Professor Ernest Preyer,1
F.Sedlmeier,F.Sedlmeier,1
Anna Gritschker,Anna Gritschker,1
A.Hochstaffer,A.Hochstaffer,1
Enriguet Swinburn,Enriguet Swinburn,1
Julia de Sar,Julia de Sar,1
Th.M.Streek,Th.M.Streek,1
Professor Hermann Pohle,Professor Hermann Pohle,1
Professor August Wolf,Professor August Wolf,1
Emil Dreschowski,Emil Dreschowski,1
Professor Ascan Lutteroth,Professor Ascan Lutteroth,1
Catharine Schwark,Catharine Schwark,1
Johann Wilhelm Julius Kohnholz,Johann Wilhelm Julius Kohnholz,1
Ferdinand Friedrich Wilhelm Weiss,Ferdinand Friedrich Wilhelm Weiss,1
J.Kuisl,J.Kuisl,1
Edwin Eiserwag,Edwin Eiserwag,1
Jules Rousset,Jules Rousset,1
Prof. Paul Johann Walch,Prof. Paul Johann Walch,1
Joseph Gunther,Joseph Gunther,1
Henry Enfield,Henry Enfield,1
F. Bescowits,F. Bescowits,1
Professor Carl Otto,Professor Carl Otto,1
Berner Rieden,Berner Rieden,1
Professor A.R. Staffelstein,Professor A.R. Staffelstein,1
Knauer-Hase,Knauer-Hase,1
A.N.Linnhuber,A.N.Linnhuber,1
J.A.Predihl,J.A.Predihl,1
OHfo Pieper,OHfo Pieper,1
L.Kladt,L.Kladt,1
K. Lauger,K. Lauger,1
C. A. Tullberg,C. A. Tullberg,1
X.Amana,X.Amana,1
ANTONIN-MARIE CHATINIERE,ANTONIN-MARIE CHATINIERE,1
KARL (CHARLES PIERRE DAUBIGNy,KARL (CHARLES PIERRE DAUBIGNy,1
EUGENE DELFOSSE,EUGENE DELFOSSE,1
NICOLAS DESPORTES,NICOLAS DESPORTES,1
HUBERT VON HEyDEN,HUBERT VON HEyDEN,1
VICTOR VAN HOVE,VICTOR VAN HOVE,1
OSCAR KOKOSCHKA,OSCAR KOKOSCHKA,1
FAUSTIN LEBEL,FAUSTIN LEBEL,1
THEODOR MARBACH,THEODOR MARBACH,1
ALFRED EMILE MERy,ALFRED EMILE MERy,1
EMILE FRANCOIS MICHEL,EMILE FRANCOIS MICHEL,1
JAMES QUINTON,JAMES QUINTON,1
HANS RICHTER-DAMM,HANS RICHTER-DAMM,1
Professor Carl Reichert,Professor Carl Reichert,1
Laukner,Laukner,1
M. Krambach,M. Krambach,1
C. Th. Frohlich,C. Th. Frohlich,1
Henry Frohlig,Henry Frohlig,1
A.Reich-Staffelstein,A.Reich-Staffelstein,1
Schielmeier,Schielmeier,1
K. Roth,K. Roth,1
Repoco,Repoco,1
C. Harveng,C. Harveng,1
O.Noah,O.Noah,1
OoScheuerer,OoScheuerer,1
Hildegard Koch,Hildegard Koch,1
G.Vallon,G.Vallon,1
C. Zander,C. Zander,1
Schwed-Rust,Schwed-Rust,1
Prof. J. Jungblut,Prof. J. Jungblut,1
Holger Elmstad,Holger Elmstad,1
R. Sassa,R. Sassa,1
M.Beroldinger,M.Beroldinger,1
H. Ragonesa,H. Ragonesa,1
Johann Christopher Drathmann,Johann Christopher Drathmann,1
V.Armin,V.Armin,1
Fr. Karstenson,Fr. Karstenson,1
B.von Raedt,B.von Raedt,1
E. de Bear,E. de Bear,1
C.J.Grips,C.J.Grips,1
W.Heimburg,W.Heimburg,1
Witfigden,Witfigden,1
Gg.Ertel,Gg.Ertel,1
R. Gassner,R. Gassner,1
C.Ruckdeschel,C.Ruckdeschel,1
Sebald Miller,Sebald Miller,1
E.Jungk,E.Jungk,1
M.Nordt,M.Nordt,1
E.Tantano,E.Tantano,1
A.Mannewitz,A.Mannewitz,1
Graf Goltz,Graf Goltz,1
Knut Stavendal,Knut Stavendal,1
A. Blaschnik,A. Blaschnik,1
G.von Mehde,G.von Mehde,1
B.Boldt,B.Boldt,1
Gerhard Primassen,Gerhard Primassen,1
Julius C. Turner,Julius C. Turner,1
C.Acoppole,C.Acoppole,1
N.Alexamati,N.Alexamati,1
Anton Bischof,Anton Bischof,1
Frit v.d.Daele,Frit v.d.Daele,1
Siegwald J. Dahl,Siegwald J. Dahl,1
Emil Ludwig Euler,Emil Ludwig Euler,1
H. Fluggen,H. Fluggen,1
O.Frohlicher,O.Frohlicher,1
Giuseppe Gelanze,Giuseppe Gelanze,1
Norbert Goeneutte,Norbert Goeneutte,1
Carl v. Haeberlein,Carl v. Haeberlein,1
Adolf Harburger,Adolf Harburger,1
Karl Hellrath,Karl Hellrath,1
Moritz Heymann,Moritz Heymann,1
O.Hierl-Derouca,O.Hierl-Derouca,1
Hans Irlbeck,Hans Irlbeck,1
Isenkovic,Isenkovic,1
Josef Arpad Koppay,Josef Arpad Koppay,1
Korner,Korner,1
Tomislaw Krizmann,Tomislaw Krizmann,1
August Kurtz-Gallenstein,August Kurtz-Gallenstein,1
Ferdo Kuvacevic,Ferdo Kuvacevic,1
Sigismund Landsinger,Sigismund Landsinger,1
Martha Lobach,Martha Lobach,1
Lotek,Lotek,1
E.Lumbe Mattonit,E.Lumbe Mattonit,1
Paul Merwart,Paul Merwart,1
Hermann Neuhaus,Hermann Neuhaus,1
T. von Ochs,T. von Ochs,1
Zora von Preradovic,Zora von Preradovic,1
H.F.G.von Rustige,H.F.G.von Rustige,1
AIma,AIma,1
Tscholl,Tscholl,1
Ev.Varennes-Mondasse,Ev.Varennes-Mondasse,1
Frit Wahle,Frit Wahle,1
M. Wechsler,M. Wechsler,1
M. Ernst Werndl,M. Ernst Werndl,1
A.Bargatki,A.Bargatki,1
Alex.de Bensa,Alex.de Bensa,1
Carl Bobenroth,Carl Bobenroth,1
F.S. Warwille de Bribot,F.S. Warwille de Bribot,1
von Crailsheim,von Crailsheim,1
Pier van Deel,Pier van Deel,1
Willi Diernhofer,Willi Diernhofer,1
Georg von Ditfurth,Georg von Ditfurth,1
C. Dubsky,C. Dubsky,1
O. CarI Ferrib,O. CarI Ferrib,1
Richard Freytag,Richard Freytag,1
J. Anth. Theodore Gudin,J. Anth. Theodore Gudin,1
Agathe Herrmann,Agathe Herrmann,1
Leonie Heyder,Leonie Heyder,1
Pierre Victor Huguet,Pierre Victor Huguet,1
M.Jensen-Hart,M.Jensen-Hart,1
P.Mahrholz,P.Mahrholz,1
Hans Mathis,Hans Mathis,1
Vilma von Parlaghy,Vilma von Parlaghy,1
S. Reisacher,S. Reisacher,1
Emil Ch. Jul. de la Rochenoire,Emil Ch. Jul. de la Rochenoire,1
Alex Rothaug,Alex Rothaug,1
CarI Roux,CarI Roux,1
A.Ridt,A.Ridt,1
Lotte Sykora,Lotte Sykora,1
Hans Tann-Bergler,Hans Tann-Bergler,1
Vincent Vidal,Vincent Vidal,1
E.Westenhoft,E.Westenhoft,1
C.Zucki,C.Zucki,1
A.H.Arendt,A.H.Arendt,1
K.Reiser,K.Reiser,1
Frz.von Annetsberger-Beckers,Frz.von Annetsberger-Beckers,1
J.St.Babinsky,J.St.Babinsky,1
J. I. Sande-Backhuiisen,J. I. Sande-Backhuiisen,1
CarI Beck,CarI Beck,1
Graf Angelo de Courten,Graf Angelo de Courten,1
A.Demp-Wolff,A.Demp-Wolff,1
J.Droll,J.Droll,1
Jos.Eglseder,Jos.Eglseder,1
W.Ehlers,W.Ehlers,1
C.Engel genannt Engel von der Rabenau,C.Engel genannt Engel von der Rabenau,1
Chr. Friedr. Ezdorf,Chr. Friedr. Ezdorf,1
Aug.F. N. Feyen-Perrin,Aug.F. N. Feyen-Perrin,1
Alex. Fuchs,Alex. Fuchs,1
Julius Theod. Grub,Julius Theod. Grub,1
G.v.Hack1,G.v.Hack1,1
M.M.H.Hartwig,M.M.H.Hartwig,1
Christian Haug,Christian Haug,1
Horst-Hocker,Horst-Hocker,1
Hottingen,Hottingen,1
H.Houben,H.Houben,1
Alb.v.Keller,Alb.v.Keller,1
Ad. Ant. Kirstein,Ad. Ant. Kirstein,1
Ludwig Klein,Ludwig Klein,1
Jos.Koch,Jos.Koch,1
Ferd. Konig,Ferd. Konig,1
C.Keistner,C.Keistner,1
Aug.Wilh.Leu,Aug.Wilh.Leu,1
Luy Lievig,Luy Lievig,1
A.Lugo,A.Lugo,1
E.Mackler,E.Mackler,1
Jos. Hch.Ldw.Marr,Jos. Hch.Ldw.Marr,1
Marx oder Mair,Marx oder Mair,1
Domenico Mastaglio,Domenico Mastaglio,1
Maxfeld,Maxfeld,1
Muth-Ehrenfeld,Muth-Ehrenfeld,1
Erna Odrich,Erna Odrich,1
Otto Pieper,Otto Pieper,1
CarI Theod.von Piloty,CarI Theod.von Piloty,1
Joh.B.Prunner,Joh.B.Prunner,1
Joh.Bukowsky,Joh.Bukowsky,1
Wilh.Ludwig Friedr. Riefstahl,Wilh.Ludwig Friedr. Riefstahl,1
Jos. Saenger-Wolty,Jos. Saenger-Wolty,1
Frit Schmid,Frit Schmid,1
Leon Schonrock,Leon Schonrock,1
Spirodere,Spirodere,1
Josef Steingribel,Josef Steingribel,1
Strebler,Strebler,1
J. Tomsonn,J. Tomsonn,1
Wolfgang Vogt-Vilseck,Wolfgang Vogt-Vilseck,1
Adalb.Waagen,Adalb.Waagen,1
Clemens Werner,Clemens Werner,1
Westphal Otto,Westphal Otto,1
H.Wiedebach,H.Wiedebach,1
Jos. Willroider,Jos. Willroider,1
C.Windmeier,C.Windmeier,1
Friedrich Wolfram,Friedrich Wolfram,1
Joh. Wurstl,Joh. Wurstl,1
Eugen Schwarz,Eugen Schwarz,1
C.von Marr,C.von Marr,1
ARTHUR BOUVIER,ARTHUR BOUVIER,1
FRANZ PHILIPP SCHIRMER,FRANZ PHILIPP SCHIRMER,1
MAERTEN STOOP,MAERTEN STOOP,1
V.PULL,V.PULL,1
H.BOYANTS,H.BOYANTS,1
I.A.DAIWAILLE,I.A.DAIWAILLE,1
B.NOEL,B.NOEL,1
FAMIGNETTI,FAMIGNETTI,1
WALDMULLER,WALDMULLER,1
MORTON MULLER,MORTON MULLER,1
E.BEHRENDS,E.BEHRENDS,1
B.BLIES,B.BLIES,1
THEODOR ZICKENDRAHT,THEODOR ZICKENDRAHT,1
M.VON KEUDELL,M.VON KEUDELL,1
LAJOS KOLOSVARY,LAJOS KOLOSVARY,1
MILLO BERTOLURE,MILLO BERTOLURE,1
E.v.L.,E.v.L.,1
E. DOEPLER der Jungere,E. DOEPLER der Jungere,1
KNUT EKWALL,KNUT EKWALL,1
C.HENTZE-ANTWERPEN,C.HENTZE-ANTWERPEN,1
V. ZAESLEIN,V. ZAESLEIN,1
E.BECKER,E.BECKER,1
P.J.Fardon,P.J.Fardon,1
Oskar Achenbach,Oskar Achenbach,1
Lavatzi,Lavatzi,1
Devos,Devos,1
Paul Modersohn-Becker,Paul Modersohn-Becker,1
Else Ermel,Else Ermel,1
Johann Michael F. Heinrich Hofmann,Johann Michael F. Heinrich Hofmann,1
Max Westfeld,Max Westfeld,1
Carl K. Dahl,Carl K. Dahl,1
Hinrich Wrage,Hinrich Wrage,1
A.Lundgreen,A.Lundgreen,1
George Buckup,George Buckup,1
Johanna Elsbeth Junker,Johanna Elsbeth Junker,1
Karl Theodor Demiani,Karl Theodor Demiani,1
Art. Wernet,Art. Wernet,1
Heinrich Anton Melchior,Heinrich Anton Melchior,1
H. Liffers,H. Liffers,1
Armin Jacoby,Armin Jacoby,1
Antonie Gabriel Tauerede de Labouere-Gazeau,Antonie Gabriel Tauerede de Labouere-Gazeau,1
Heinrich Koch,Heinrich Koch,1
W. Albertsen,W. Albertsen,1
Tilly von Baumgarten,Tilly von Baumgarten,1
TEN COMPE,TEN COMPE,1
BONAVENTURA DESBARRES,BONAVENTURA DESBARRES,1
ANTONIO MANUEL DA FONSECA,ANTONIO MANUEL DA FONSECA,1
EVELYN HARKE,EVELYN HARKE,1
G.TODD,G.TODD,1
B.ORLOWSKY,B.ORLOWSKY,1
MAX FLASHAR,MAX FLASHAR,1
WICHMANN ELMQUIST,WICHMANN ELMQUIST,1
H.KUGELBERG,H.KUGELBERG,1
Max von Gemmingen,Max von Gemmingen,1
Edmund Adler,Edmund Adler,1
Joseph Bega,Joseph Bega,1
Biglan,Biglan,1
Mini Cause,Mini Cause,1
Chabert,Chabert,1
Hans Deuchert,Hans Deuchert,1
Gabriel Durand,Gabriel Durand,1
A.Egger,A.Egger,1
Christian Wilh.von Faber du Faur,Christian Wilh.von Faber du Faur,1
A.FriedlÃ¤nder,A.FriedlÃ¤nder,1
Eugene Fromentin,Eugene Fromentin,1
Gehbe,Gehbe,1
Josef Gerlach,Josef Gerlach,1
M.Hasberger,M.Hasberger,1
Georg Hastreiter,Georg Hastreiter,1
W.Hechinger,W.Hechinger,1
M. Heilbronner,M. Heilbronner,1
I.A.Heinisch,I.A.Heinisch,1
I.Holmstedt,I.Holmstedt,1
H.KrÃ¤mer,H.KrÃ¤mer,1
Franz Krischke,Franz Krischke,1
Caillot Lassale,Caillot Lassale,1
Marquard von Leoprechting,Marquard von Leoprechting,1
Aug. LeythÃ¤user,Aug. LeythÃ¤user,1
Johannes Lorenzen,Johannes Lorenzen,1
A.Lorif,A.Lorif,1
W.Lundsten,W.Lundsten,1
A.MayershÃ¶fer,A.MayershÃ¶fer,1
K.V.Mayr,K.V.Mayr,1
E.Mehrle,E.Mehrle,1
Joseph MÃ¼hlbeck,Joseph MÃ¼hlbeck,1
A.Pelegcy,A.Pelegcy,1
Beres Perez,Beres Perez,1
Philips Weber,Philips Weber,1
Willi Reinhardt,Willi Reinhardt,1
RenÃ© Reinicke,RenÃ© Reinicke,1
Julius Till,Julius Till,1
Artur Scheiner,Artur Scheiner,1
E. Schleich junior,E. Schleich junior,1
I.v. SchlÃ¶gl,I.v. SchlÃ¶gl,1
Schwetold,Schwetold,1
Jl.E.Squindo,Jl.E.Squindo,1
StÃ¤bli,StÃ¤bli,1
C.Stifter,C.Stifter,1
Szathmari,Szathmari,1
Trebor,Trebor,1
Hans Wilt,Hans Wilt,1
Max Zettler,Max Zettler,1
Wilhelm Lehmann-Leonard,Wilhelm Lehmann-Leonard,1
Oto Gebhardt,Oto Gebhardt,1
W.Bach,W.Bach,1
Mikow,Mikow,1
W. Lehmann Leonard,W. Lehmann Leonard,1
Badel,Badel,1
H.von Glass,H.von Glass,1
Gabriel Smith,Gabriel Smith,1
I. Anacher,I. Anacher,1
M.Tietjen,M.Tietjen,1
Paul Rossler,Paul Rossler,1
G. C.W. Cordes,G. C.W. Cordes,1
Leo R. Kohler,Leo R. Kohler,1
Markus Larson,Markus Larson,1
H.Kutsch,H.Kutsch,1
Mossner,Mossner,1
van Roos,van Roos,1
A. Grass,A. Grass,1
H.L. Zeuner,H.L. Zeuner,1
Professor Ernst Hildebrandt,Professor Ernst Hildebrandt,1
C. Gabany,C. Gabany,1
Johannes Holst,Johannes Holst,1
Jacobsen,Jacobsen,1
S. I. de Smit,S. I. de Smit,1
R.Liesdal,R.Liesdal,1
"P.PALAMEDES,STEVAERTS","P.PALAMEDES,STEVAERTS",1
F.H. MANS (HEEREMANS),F.H. MANS (HEEREMANS),1
H.C.SCHURMAN,H.C.SCHURMAN,1
FR.PRELLER DER JUNGERE,FR.PRELLER DER JUNGERE,1
HARALD FRIEDRICH,HARALD FRIEDRICH,1
H.RUZISKA,H.RUZISKA,1
N.GROPIANO,N.GROPIANO,1
B.v.WENING,B.v.WENING,1
H. Thaler,H. Thaler,1
Magedey,Magedey,1
K.Liedl,K.Liedl,1
Emanual Lansyer,Emanual Lansyer,1
Aifred Jenssen,Aifred Jenssen,1
Clemens Nielsen,Clemens Nielsen,1
Chr. Ernst Bernhardt Morgenstern,Chr. Ernst Bernhardt Morgenstern,1
Jorn Anacker,Jorn Anacker,1
Willi Lange,Willi Lange,1
Edmund Mahlknecht,Edmund Mahlknecht,1
Edgar Schonicke,Edgar Schonicke,1
L.Maresch,L.Maresch,1
Ceorg Muihlberg,Ceorg Muihlberg,1
Graf Oskar Krokow von Wickerode,Graf Oskar Krokow von Wickerode,1
Henriette de Rege,Henriette de Rege,1
E.v. Tegeln,E.v. Tegeln,1
E.Sonksen,E.Sonksen,1
Minna Schuback,Minna Schuback,1
C.Franz Ludwig Kergel,C.Franz Ludwig Kergel,1
Luschwitz.Koreffski,Luschwitz.Koreffski,1
O.Popper,O.Popper,1
AUGUSTE P.CH.ANASTASI,AUGUSTE P.CH.ANASTASI,1
NIKOLASBERCHEM,NIKOLASBERCHEM,1
ANDREASJOSEFCHANDELLE,ANDREASJOSEFCHANDELLE,1
RENE CHRETIEN,RENE CHRETIEN,1
LEON PHILIBERT COUTURIER,LEON PHILIBERT COUTURIER,1
EMILE CHARLES DAMERON,EMILE CHARLES DAMERON,1
PIETER ARNOUT DIIXHOORN,PIETER ARNOUT DIIXHOORN,1
JOSE DE GUZMAN,JOSE DE GUZMAN,1
ERNESTJACOMIN,ERNESTJACOMIN,1
ISAAK JUNCKER,ISAAK JUNCKER,1
VONKAMERTZI,VONKAMERTZI,1
PAULINE KOWARZIK,PAULINE KOWARZIK,1
E. S.B.,E. S.B.,1
JEANBAPTISTE OUDRY,JEANBAPTISTE OUDRY,1
EUGENE PETIT,EUGENE PETIT,1
HENRY POTUIJL,HENRY POTUIJL,1
PHILIPP OTTO RUNGE,PHILIPP OTTO RUNGE,1
OTTILIE SCHULZ,OTTILIE SCHULZ,1
K.TRUMOJECKY,K.TRUMOJECKY,1
MAURICE UTRILLO,MAURICE UTRILLO,1
ANNE VALLAYER-COSTER,ANNE VALLAYER-COSTER,1
JAN PIETERVERDUSSEN,JAN PIETERVERDUSSEN,1
VICTOR VIOLLET LE DUC,VICTOR VIOLLET LE DUC,1
H.v.AVERKAMP,H.v.AVERKAMP,1
H.DE TOULOUSE-LAUTREC,H.DE TOULOUSE-LAUTREC,1
EDW.COMPTON,EDW.COMPTON,1
H.C.BORNEY,H.C.BORNEY,1
SIGWARD DAHL,SIGWARD DAHL,1
I.F.RAFFAELLI,I.F.RAFFAELLI,1
FRH.V. REZNICEK,FRH.V. REZNICEK,1
H.DRORY,H.DRORY,1
C.R.JONAS,C.R.JONAS,1
PH.RUGENDAS,PH.RUGENDAS,1
J.AGRASSOT Y JUAN,J.AGRASSOT Y JUAN,1
F.H.DREBER,F.H.DREBER,1
A.V.RENAZY,A.V.RENAZY,1
J.B.ADAM,J.B.ADAM,1
ARMAND BERNARD,ARMAND BERNARD,1
VESPASIANO BIGNAMI,VESPASIANO BIGNAMI,1
NESTOR CAMBIER,NESTOR CAMBIER,1
JACQUES FRANCOIS CARABAIN,JACQUES FRANCOIS CARABAIN,1
ALPHONSE CHIGOT,ALPHONSE CHIGOT,1
EMILE VAN DAMME SyLVA,EMILE VAN DAMME SyLVA,1
KAREL DAUBIGNy,KAREL DAUBIGNy,1
ALFRED ELMORE,ALFRED ELMORE,1
EMMANUEL GALLARD-LEPINAy,EMMANUEL GALLARD-LEPINAy,1
LUISE VON GELDERN-EGMOND,LUISE VON GELDERN-EGMOND,1
LOUIS THEODOR GURLITT,LOUIS THEODOR GURLITT,1
AUGUSTE ALEXANDRE HIRSCH,AUGUSTE ALEXANDRE HIRSCH,1
AUGUSTUS KNIP,AUGUSTUS KNIP,1
MICHEL LEVY,MICHEL LEVY,1
EDOUARD MALBRANCHE,EDOUARD MALBRANCHE,1
G.MELIN,G.MELIN,1
J.SOLOMON,J.SOLOMON,1
E. AD. NORMANN,E. AD. NORMANN,1
J.K. (DEUTSCHER NAZARENER),J.K. (DEUTSCHER NAZARENER),1
PROF. ED. KAEMPFFER,PROF. ED. KAEMPFFER,1
HUGO DANZ-KREUZNACH,HUGO DANZ-KREUZNACH,1
HANNS FECHNER jr.,HANNS FECHNER jr.,1
A. KAHLENBERG,A. KAHLENBERG,1
CARL ENGELBRECHT,CARL ENGELBRECHT,1
HANS STROSE,HANS STROSE,1
J. WANTE-MUNCHEN,J. WANTE-MUNCHEN,1
JEAN HENRI DE COENE,JEAN HENRI DE COENE,1
GLUSCHNIK,GLUSCHNIK,1
WILLEM LINNIG D.A.,WILLEM LINNIG D.A.,1
MARCANTO COLSKY,MARCANTO COLSKY,1
LAURENT REDIG,LAURENT REDIG,1
W.E. ROBERT HECK,W.E. ROBERT HECK,1
ADOLPH HENNING,ADOLPH HENNING,1
MAX BERNUTH-ELBERFELD,MAX BERNUTH-ELBERFELD,1
IDA BEBBER,IDA BEBBER,1
FL. MARCUSE,FL. MARCUSE,1
ELVIRO RAIMONDI,ELVIRO RAIMONDI,1
C.W.B. MOHRHAGEN,C.W.B. MOHRHAGEN,1
K. LUNSTADT,K. LUNSTADT,1
LEOP. DECAUWER,LEOP. DECAUWER,1
L. ASCAUX,L. ASCAUX,1
C. EHRENBERG,C. EHRENBERG,1
"J.W. LINDLAR, DUSSELDORF","J.W. LINDLAR, DUSSELDORF",1
JULIE WOLFTHORN,JULIE WOLFTHORN,1
F. ZOPKE,F. ZOPKE,1
W.B. RICHMOND,W.B. RICHMOND,1
PROF. OTTO SEECK,PROF. OTTO SEECK,1
O. GEORGY,O. GEORGY,1
VIZOLLI,VIZOLLI,1
A. FRIEDLANDER,A. FRIEDLANDER,1
G. MOYA,G. MOYA,1
GEORG RICHTER-LOSSNITZ,GEORG RICHTER-LOSSNITZ,1
W. SEDLIMSKY,W. SEDLIMSKY,1
H. MUNCHHAUSEN,H. MUNCHHAUSEN,1
GEORGES PLASSE,GEORGES PLASSE,1
RAPH. MORGHEN,RAPH. MORGHEN,1
DISMAR DEGEN,DISMAR DEGEN,1
JACOB FOPSEN VAN ES,JACOB FOPSEN VAN ES,1
WILHELM FR. HIRT,WILHELM FR. HIRT,1
LOUIS JEAN FRANCOIS LAGRENE,LOUIS JEAN FRANCOIS LAGRENE,1
ADOLF HONINGHAUS,ADOLF HONINGHAUS,1
J.J.TRECK,J.J.TRECK,1
ANDREAS STECH,ANDREAS STECH,1
L.VON PERBANDT,L.VON PERBANDT,1
ABR.HULK,ABR.HULK,1
ALEXANDER OSSIPOWITSCH ORLOWSKI,ALEXANDER OSSIPOWITSCH ORLOWSKI,1
FRANZ KARL HERPEL,FRANZ KARL HERPEL,1
ALEXANDRE ANTIGNA,ALEXANDRE ANTIGNA,1
HIPPOLYTE AUSSANDON,HIPPOLYTE AUSSANDON,1
CLAUDE CHARLES BOURGONNIER,CLAUDE CHARLES BOURGONNIER,1
GEORGES BUSSON,GEORGES BUSSON,1
