canonical,variants,count
WILLY BRANDES,WILLI BRANDES | WILLY BRANDES | Willy | Willy Andree | Willy Brandes | Willy Hanken | Willy Rohn | Willy Tribner,14
DUBOIS,DUBOIS | DUBOIS BOUCHER | DUBOIS-PILLET | G. Du Bois | G. du BOIS | G.DUBOIS | G.Dubois | L. BOILEE | L. DUBOIS | O.Dubois,14
PALMAROLI,PALMA | PALMA GIOVANE | PALMA IL GIOVANE | PALMAROLI | PALMAROLI (VICENTE) | PALME | PALMEGIANO | PALMIERI | Palmaroli,14
KARL KELLER,CARL VETTER | Carl Kebler | Carl Triebel | KARL KELLER | KARL VETTER | Karl Ertl | Karl KeBler | Karl Kebler | Karl Keller | Karl Rickelt | Karl Triebel,14
HACKAERT,"HACKAERT | HACKAERT (CARLE) | HACKAERT (JAN) | HACKAERT, JAN | HACKAERT,JAN | HAECKART | Hackaert, Jan | J.HACKAERT | J.PH.HACKERT",14
Pietro da Cortona,PIETRO CONTE DE ROTARI | PIETRO CONTE DEI ROTARI | PIETRO CONTE ROTARI | PIETRO DA CORTONA | PIETRO de CORTONA | Pietro Anderloni | Pietro Conte del Rotari | Pietro Conte di Rotari | Pietro da Cortona | Pietro de Ancona | Pietro di Lorenzo,14
LINDER,C. Lindner | C.LINDNER | G.LINDER | H.LINDNER | LINDER | LINGER | P. Lindner,14
PETITOT,"L.Petit | PETIT | PETITJEAN | PETITJEAN,E. | PETITOT | Petit",14
NIC.MAES,NIC. ELIAS | NIC. MAES | NIC.ELIAS | NIC.MAES | Nic. Hals | Nic. Maes | Nic.Maes | Nicol. Maes | Nicol.Maes,14
Jose Gallegos,JOSE GALLEGOS | JOSE VILLEGAS | JOSEGALLEGOS | Jose Gallegos | Jose Villegas,14
James Paterson,JAMES ENSOR | JAMES PATERSON | JAMESPATERSON | James Aumonier | James Fergusson | James Paterson,14
JACOPO PALMA,"JACOPO PALMA | JACOPO PALMA D.A. | JACOPO PALMA IL GIOVANE | JACOPO PALMA VECCHIO | JACOPO PALMA d.J. | Jacob Palma | Jacopo Palma | Jacopo Palma il Giovane | Jacopo Palma il Vecchio | Jacopo Palma, il Vecchio",14
A.Binder,A. BINDER | A. Binder | A. Kindler | A.BINDERMUNCHEN | A.Binder | A.DALLINGER | A.HARTINGER | A.KAINDL | A.KANDLER | A.KINDLER | A.KLINGNER,14
DIRK DAELENS,DIRCK BARENTSZ | DIRK BARENTSEN | DIRK DAELENS | DIRK DALENS | Dirk Bals | Dirk Barentsz I | Dirk DAELENS | Dirk Daelens d.J. | Dirk Dalens I | Dirk Dalens I. | Dirk Dalens d. J.,14
H. Lohr,H. GOBEL | H. Gobel | H. Gohler | H. Lohr | H. OHtow | H. Ohl | H. ROHR | H.Goes | H.Lohr | H.Loht | H.ROHR | H.Roch | Pr. Gohler,14
Wilh. Brummer,Wilh. BERBIG | Wilh. Brummer | Wilh. Hm. Diez | Wilh. Laage | Wilh. Lommen | Wilh. Mare | Wilh. Nagel | Wilh. Rauber | Wilh. Roege | Wilh. Romeyn | Wilh. Rraufe | Wilh.Hempfing | Wilh.Lommen | Wilh.Ritter,14
Louis de Moni,LOUIS DE MONI | LOUIS de MONY | Louis Boulange | Louis Boulanger | Louis Elle | Louis Lelon | Louis Letske | Louis de Boullogne | Louis de Boulogne | Louis de Moni | Souis de Boulogne,14
C.BERNHEIM,C. Bender | C.BERNHEIM | C.BERTRAM | C.Becker | C.Beker | C.Bender | C.Bergen | C.V.BERGEN | C.v.Bergen,14
A.von HEYDEN,A.VON LIEZEN-MAYER | A.VON NIEDHAMMER | A.VON RENTZELL | A.von BENSA | A.von HEYDEN | A.von MENZEL | A.von RENTZELL | A.von Wagner | A.von Werner | H.von Heyden,14
CIMA DA CONEGLIANO,CIMA DA CONEGLIANO | CIMA DA CONEGLIANO GIOVAN BATTISTA | CIMA DE CONEGLIANO | CIMA da CONEGLIANO | Cima da Conegliano,13
PINTURICCHIO,PINTURICCHIO,13
PAOLO ANTONIO BARBIERI,PAOLO ANTONIO BARBIERI | PAOLOANTONIOBARBIERI,13
KAREL FABRITIUS,Carel Fabritius | Carl Fabritius | KAREL FABRITIUS | Karel Fabritius | Karl FABRICIUS,13
ROQUEPLAN,ROQUEPLAN | ROQUEPLAN (CAMILLE) | ROQUEPLAN (Camille) | ROQUEPLAN CAMILLE,13
SICARDI,SICARD | SICARDI | SICCARDI,13
SPAENDONCK,SPAENDONCK,13
LESPINASSE,LESPINASSE,13
CAMILLE FLERS,CAMILLE BERNIER | CAMILLE FLERS | CAMILLE PETIT | CAMILLE ROGIER | CAMILLE ROQUEPLAN,13
GUILLAUMIN (Armand),"GUILLAUMIN (Armand) | GUILLAUMIN,ARMAND",13
W.Lowith,W. LOEWITH | W. Loewith | W. Lowith | W.LOWITH | W.Lowith,13
L.Munthe,L. MUNTHE | L.MUNTHE | L.Munthe,13
J.Rummelspacher,F.Rummelspacher | I. Rummelspacher | J.RUMMELSPACHER | J.Rummelspacher | Jos. Rummelspacher,13
Josef Correggio,JOSEF CORREGGIO | JOSEPH CORREGGIO | Josef Correggio | Josef Corregio,13
Pankraz Korle,PANCRAZ KORLE | Pancraz Korle | Pankraz Korle,13
H.Neppel,H. Neppel | H.NEPPEL | H.Neppel | Hch.Neppel,13
O.von Faber du Faur,O.v. Faber du Faur | O.v.Faber du Faur | O.v.Faber du faur | O.von Faber du Faur,13
"BELOTTO,BERNARDO","BELLOTTI BERNARDO | BELLOTTO (BERNARD) | BELLOTTO (Bernardo) | BELLOTTO BERNARD | BELLOTTO BERNARDO | BELOTTO BERNARDO | BELOTTO,BERNARDO | BELOTTO,BERNARDO,GEN.CANALETTO | Belotto, Bernardo",13
TOYOKUNI,TOYOKUNI | TOYOKUNI I | TOYOKUNI III | Toyohiro | Toyokuni,13
LAWRENCE (SIR THOMAS),"LAWRENCE (Genre de THoMAs) | LAWRENCE (SIR THOMAS) | LAWRENCE (SIR THoMAs) | LAWRENCE (Sir THoMAS) | LAWRENCE (Sir Th.) | LAWRENCE (Sir Thomas) | LAWRENCE (Thomas) | LAWRENCE THOMAS | LAWRENCE, SIR THOMAS",13
P.DE HOOCH,P. de HOOCH | P. de Hooch | P. de Hooghe | P.DE HOCH | P.DE HOOCH | P.DE HOOGHE | P.de HOOCH | P.de HOOGHE | P.de Hooch | P.de Hooghe,13
Joachim von Sandrart,JOACHIM SANDRART | JOACHIM VON SANDRART | JOACHIM v.SANDRAERT | Joachim Sandrart | Joachim Sandrat | Joachim van Sandrart | Joachim von Sandrart | Joachim yon Sandrart,13
P.Weimann,B. Weiermann | B.Weiermann | C. Weidmann | P. Weimann | P.WEIERMANN | P.WICHMANN | P.Weimann,13
G.van Emmerik,G. v. Emmerick | G. van Emerich | G. van Emmerich | G. van Emmerik | G.VAN EMMERIK | G.van Emmerich | G.van Emmerik | G.van Emmich | G.von Emerich | G.von Emmerich,13
Rudolph Lepke's Kunst-Auctions-Haus,RUDOLPH LEPKE'S KUNST-AUCTIONS-HAUS | RUDOLPH LEPKE'S KuNST-AUCTIONS-HAUS | RUDOLPH bEPKEs Kunst-Auctions-Haus | Rudolph Lepke' Kunst-Auctions-Haus | Rudolph Lepke's Kunst-Auctions-Haus | Rudolph Lepke'sKunst-Auctions-Haus,13
DENIS,"DENIS | DENIS CALVAERT | DENIS, J.",13
RICHARD WILSON,"RICH. WILSON | RICHARD WILSON | RICHARD WILSON,R.A. | Richardsohn",13
HOUEL,HOET | HOUDET | HOUEL | HOUEL (C.H.),13
DOU,DOU | DOUCET | Dou | Doune,13
COELLO,COELLO | COELLO (attribuÃ© a),13
LEVY,LEVY | LEVY RICHETTE | LEVY(E.),13
GELDORP,G.Geldorp | GELDORP | GELDORP(Georg.) | Geldorp,13
Georg Macco,GEORG MACCO | GEORGMACCO | Georg Herbert Mac Cord | Georg MACCO | Georg Macco,13
W.Tiedjen,M.Tietjen | W. Tidjen | W. Tiedjen | W. Tietjen | W.TIEDGEN | W.Tidjen | W.Tiedjen,13
K.HAGEMEISTER,C.Hagemeister | K.HAGEMEISTER | K.Hagemeister | K.Werkmeister,13
EUGENE ISABEY,EUGENE ISABEY | Eugen Isabey | Eugene ISABEY | Eugene Isabey | Eugenie Schacky,13
IZAAK VAN OSTADE,ISAACK VAN OSTADE | IZAAK VAN OOSTEN | IZAAK VAN OSTADE | IZAAK VON MANSFELD | JZAAK VAN OSTADE,13
MARCO RICCI,MARCO RICCI | MARCONI ROCCO | MARIO RICCI | Marco Ricci | marco Ricci,13
Chr. Georg Schitz,C. Georg Schitz | CHR. G. SCHUTZ | CHR.G. SCHUTZ | Ch. G. Schitz | Chr. G. Schitz | Chr. G. Schuitz | Chr. Georg Schitz | Chr. Georg Schuitz | Chr. Georg Schutz | Chr. Georg Schutz gen. Rheinschitz | Chr. Gg. Schutz | Chr. Gg. SchÃ¼tz d.A. | Chr. Schitz,13
David de Heem,DAVID D.DE HEEM | DAVID DE HEEM | DAVID DE NOTER | DAVID VAN DER KELLEN | DAVID de NOTRE | David de Heem | David de Hem | J.DAVIDSZ DE HEEM | J.DAVIDZ de HEEM,13
J. M.W.TURNER,"J-W.-M.TURNER | J. M. W. TURNER | J. M.W.TURNER | J.-W.-M. TURNER | J.-W.-M.TURNER | J..m.W.Curner | J.M.Turner | J.M.W.TURNER,R.A. | J.m.Turner | J.m.W. Turner",13
JOSEF MUHLBECK,JOSEF MUHLBECK | JOSEF MUNSCH | JOSEPH MUNSCH | Josef Mihlbeck | Josef Muhibeck | Josef Muhlbeck | Josef Munsch | Joseph MÃ¼hlbeck,13
Meister H. G.,MEISTER A.V. B. | MEISTER C.B. | MEISTER H.v.S. | MEISTER L.R. | MEISTER R.V. | MEISTER S.M.P. | Meister C. S. | Meister H. B.mit dem Hobel | Meister H. G. | Meister J.V.B.,13
SIR HENRY RAEBURN,"SIR H.RAEBURN | SIR H.RAEBURN,R.A. | SIR HENRI REABURN | SIR HENRY RAEBURN | SIR HENRY RE ABURN | Sir Henry RAEBURN",13
DEFENDENTE FERRARI,DEFENDENDI DI FERRARI | DEFENDENTE FERRARI | DEFENDENTE de FERRARI | DEFFENDENTE DI FERRARI | Defendente Ferrari | Defendente de Ferrari,13
ANTONELLO DA MESSINA,ANTONELLO DA MESSINA | ANTONELLO DE MESSINE | ANTONELLO de MESSINE | ANTONELLO von MESSINA | Antonello von Messina,13
JOUVENET,"JOUVENET | JOUVENET(JEAN) | Jouvenet d. A., Jean | Jouvenet, J.",13
DE PENNE,DE FERNEX | DE PENNE | De Penne | O.DE PENNE | de Penne,13
Jacob Ponte da Bassano,JACOBO PONTE DA BASSANO | Jac. Ponte da Bassano | Jacob Ponte da Bassano | Jacobo Ponte da Bassano,13
Erasmus Quellinus,ERASMUS QUELLINUS | ERASMUS QUELLINUS D. J. | Erasmus Qellinus | Erasmus Quellinus | Erasmus Quellinus d. J. | JAN ERASMUS QUELLIN | Jan Erasmus QUELLINUS,13
WILLEM DE HEUSCH,WILLEM (GUILLIAM) DE HEUSCH | WILLEM DE HEUSCH | WILLEM HONDIUS | WILLPRETORIUS | Willem de Heusch,13
H.Breling,"BRELING | BRELING, H. | H. Breling | H.BRELING | H.Breling | H.ROELING",13
G.Reni,G. RENI | G. Reni | G.Fenaja | G.RENDA | G.RENI | G.Reni,13
Reder-Broili,REDER-BROILI | REDERBROILI | REGER BROILI | Reder Broiet | Reder Broili | Reder-Broili | Reder-Broiw,13
G.Dehn,C.Dehn | G.DEZIANI | G.Dehn | G.de Haen,13
OMMEGANCK,"OMMEGANCK | OMMEGANCK,MARIE | OMMEGANK | Ommeganck | Ommeganck, B. P. | Ommeganck,Balth.Paul",13
CRESPI,CREDI | CREPIN | CRESPI | CRESPI (DANIELE) | Crespi,13
CHAVET,CAUVET | CHAPONET | CHAUDET | CHAUVEL | CHAVET | Chajet,13
F.J. Manskirsch,B. G.MANSKIRSCH | B.G.Manskirch | F. J. Manskirsch | F.J. Mannskirsch | F.J. Manskirch | F.J. Manskirsch | F.J. Mauskirch | F.MANSKIRSCH | J.MANSKIRSCH,13
WILLY HAMACHER,WILLY HAMACHER | WILLY HAMMACHER | WILLY HUSZAR | Willy Dammasch | Willy Hamacher | Willy Hammacber | Willy Hammacher,13
PIERRE ETIENNE THEODORE ROUSSEAU,PIERRE ETIENNE THEOD.ROUSSEAU | PIERRE ETIENNE THEODORE ROUSSEAU | PIERRE THEODORE ROUSSEAU | PIERRE-ETIENNETHEODOREROUSSEAU | PIERREETIENNE THEODOR ROUSSEAU | Pierre Etienne Theod.Rousseau | Pierre Etienne Theodore RousSEAU | Pierre Etienne Theodore Rousseau | Pierre-Etienne-Theodore Rousseau,13
FRIEDRICH ERNST MORGENSTERN,FRIEDR. ERNST MORGENSTERN | FRIEDR.ERNST MORGENSTERN | FRIEDRICH AUGUST MORITZ RETZSCH | FRIEDRICH AUGUST TISCHBEIN | FRIEDRICH ERNST MORGENSTERN | Friedrich Ernst Morgenstern,13
PELLEGRINI,"A.H.Pellegrini | PELLEGRIN | PELLEGRINI | PELLEGRINI A. | PELLEGRINI,ANTONIO | PELLEGRINO | Pellegrin | Pellegrini | V. Pellegrini",13
Ch. Kroner,C.Kroner | CH. KRONER | CHR. KRoNER | CHR.KRONER | Ch. Kohl | Ch. Kroner | Ch.Kohl | Ch.Kroner | Chr. Kroner | Chr.Kroner,13
PETTENKOFEN,"PETTENKOFEN | PETTENKOFEN(AUGUSTE DE) | PETTENKOFEN(AUGUSTEDE) | PETTENKOFEN, A. von | PETTENKOFFEN | Pettenkoffen | Pettenkoffen (A. de)",13
O.VON KAMEKE,KAMECKE | O. von Kameke | O.G. KAMEKE | O.G.KAMEKE | O.VON KAMECKE | O.VON KAMEKE | O.v. Kameke | O.v.KAMEKE | O.v.Kameke | O.von KAMECKE | O.von Kameke | von Kamecke,13
HAMILTON,HAMILTON | HAMILTON (Van) | HAMILTON (d'apres W.) | HAMILTON WILD | Hamilton,13
BART. ESTEBAN MURILLO,BART. ESTEBAN MURILLO | BART.EST.MURILLO | BARTH. ESTEBAN MURILLO | BARTH.ESTEB. MURILLO | Bart. Est. Murillo | Bart. Esteban Murillo | Bart.Est. Murillo | Barth. Stephan Murillo | Barth.Est.MURILLO | Barth.Esteb.MURILL0 | Barth.Stephan Murillo,13
Charles Louis Verboeckhoven,CHARLES LOUIS KRATKE | CHARLES LOUIS VERBOECKHOVEN | Charles Louis Muller | Charles Louis Reuling | Charles Louis Verboeckhoven | Charles Muller,13
R.ALOTT,B.ALOTT | R. Alott | R.ALLOT | R.ALOTT | R.Allot | R.Alott,13
A.Holzapfel,A.Holzapfel | AD.HOLZEL | Ad.Holzel | H. Holzapfel | H.HOLZAPFEL | H.Holzapfel | J.M.Holzapfel | W. HOLZAPFEL,13
Adolf Chelius,ADOLF CHELIUS | Adolf CHELIUS | Adolf Chelius | Adolf Lins,13
KARL LEIPOLD,CARL HOLZAPFEL | CARL LEIPOLD | Carl Leipold | KARL HOLZAPFEL | KARL LEIPOLD | Karl Leipold | Karl Th. Leybold,13
M.WACHSMUTH,E.Wachsmuth | M. Wachsmuth | M.WACHSMUTH | M.Wachsmut | M.Wachsmuth | Max WACHSMUTH | Max Wachsmuth,13
F.Ortlieb,F. Ortlieb | F.ORTLIEB | F.Ortlieb | G.Ortlieb | ORTLIEB | Ortlieb,13
L. Scheins,L. SCHEINS | L. Scheins | L. Schleiden | L. Seng | L.SCHEINS | L.V. SENGER | L.v.Senger | W. SCHELLINKS | W. Schellinks,13
A.Arnegger,A. ARNEGGER | A. Arnegger | A.ARNEGGER | A.Arnegger | A.Arnhegger | A.Arnz | R. Arnegger | W. Arnegger,13
Ed. Heyn jr.,E. Heyn sen. | Ed. Hein jr | Ed. Hein jun. | Ed. Heyn cum. | Ed. Heyn jr. | Ed. Heyn sen. | Ed.Hein,13
A.Muller-Wischin,A. Muller-Wischin | A.Muiller-Wirschin | A.Muller-Wischin | ANTON MULLER-WISCHIN | Anton Muller-Wischin | Muiller-Wischin | Muller-Wischin,13
MARCO PALMEZZANO,MARC PALMEZZANO | MARCO DI ANTONIO PALMEZZANO | MARCO MARZIALE | MARCO PALMEZZANO | MARCODIANTONIOPALMEZZANO | MARCOPALMESANO | MARZIALE | Marco di Antonio Palmezzano,13
CARL HOFF,CARL HOFER | CARL HOFF | CARL ZOPF | Carl Hof | KARL HOFER | KARL HOFF | KARL ZOPF | Karl Hoff,13
BALDASSARRE PERUZZI,BALDASSARE CARRARI | BALDASSARE DE CARO | BALDASSARE DI CARO | BALDASSARE PERUZZI | BALDASSARRE DECARO | BALDASSARRE PERUZZI | Baldassare Peruzzi | Baldassarre Peruzzi,13
PIETER DE GREBBER,PIETER BARBIERS | PIETER DE GREBBER | Peter de Grebber | Pieter Barbiers | Pieter Brakenburg | Pieter de Grebber,13
TARAVAL,TARAVAL | TARAVAL (H.) | TARAVAL (HUGUES) | TARAVAL (Jean-Hugues) | TARAVAL(L.G.),13
SENAVE,H.SWANEVELT | SENAVE | SENE | SEVE | SWANEVELT,13
J.G.TRAUTMANN,J..Trautmann | J.G. Trautmann | J.G.TRAUTMANN | J.G.Trautmann | J.P.TRAUTMANN | TRAUTMAN | TRAUTMANN | Trautmann,13
J.M. Nattier,J. B. NATTIER | J. M. NATTIER | J. M. Nattier | J. Mattier | J.M. Nattier | J.M.NATTIER | J.M.Nattier | J.Maier | J.m.Naffier d.J | J.m.Tattier | J.m.natier,13
JOSEPH FLUGGEN,JOSEPH DU GREUX | JOSEPH DUCREUX | JOSEPH FLUGGEN | JOSEPH MOOSBRUGGER | Josef Fliggen | Joseph Ducreux | Joseph Fliggen | Joseph Fluggen,13
C.Wimmer,A. Wimmer | A.Grimm | A.Grimmer | A.Wimmer | C.WIMMER | C.Waiter | C.Wimmer | C.Witte | R.Wimmer,13
NARCISSE DIAZ,NARCISS DIAZ | NARCISSE DIAZ | NARCISSE-VIRGILE DIAZ | NARCISSO VIRG.DIAZ | Narcib Diaz | Narcisso v. Diaz | Narzisse Diaz,13
G.BRAUER,F.BRAUER | G. BAUMER | G. Boue | G. Rau | G.BRAUER | G.BROGGI | G.Bruga | G.RAU | L. Brauer | L. Brauser | L.Brauer | M. Brauer,13
E.T.Compton,E. T. Compton | E.H.COMPTON | E.T. Compton | E.T.COMPTON | E.T.Compten | E.T.Compton | Edw. T. Compton | J.E.Compton | L.T.COMPTON | T.Compton,13
E.Birzer,E. BIRZER | E. Birk | E. Birzer | E.BINET | E.Bibler | E.Biester | E.Binzer | E.Birzer | E.Bissle,13
J.K.STIELER,J. K. STIELER | J.K. | J.K.Kuster | J.K.STIELER | J.K.SUSEMIHL | J.KUCKERT | K.J.STIELER,13
Giov. Domenico Tiepolo,GIOV.DOMENICO TIEPOLO | GIOVANNI DOMENICO TIEPOLO | GIOVANNIDOMENICO TIEPOLO | Giov. Domenico Tiepolo | Giov.Domenico Tiepolo | Giovan Domenico Tiepolo | Giovanni Domenico Tiepolo,13
RICHTER,"RICE | RICHET | RICHTER | RICHTER, PROF.G. | RICHTER,E. | RICHTER,E. C. | RICKHART | Rich.Pietsch | Richemont | Richet",13
Fr. van Moucheron,FR. van MOUCHERON | FR.van MOUCHERON | FRED v.MOUCHERON | FRED. van MOUCHERON | FRED.MOUCHERON | Fr. Mouton | Fr. de Moucheron | Fr. van Moucheron | Fred. v. Moucheron | Fred. van moucheron,13
ADRIAEN VERDOEL,ADRIAANv.d.VENNE | ADRIAEN H.VERBOOM | ADRIAEN VERD0EL | ADRIAEN VERDOEL | ADRIAENVANDE VENNE | ADRIAENVANDEVENNE | ADRIAN VERDOEL | ADRIEN VERDAEL | Adriaen H. Verboom | Adriaen Hendriksz Verboom,13
"Berchem, Nicolas","BERCHEM (N.) | BERCHEM (NICOLAs) | BERCHEM(NICOL) | BERCHEM,NIC. PIET. | BERCHERE, N. | BERGHEM (N.) | BERGHEM (NICOLAS) | BERGHEM (Nicolas) | BERGHEM NICOLAS | Berchem, Nicolas",13
GEGERFELT,GEGERFELD | GEGERFELT | Gegerfeldt | W. Gegerfelt | W. de Gegerfelt | W.DE GEGERFELT | W.GEGERNFELD | W.v.Gegerfelt,13
BOL,BOL | Bohlen | Bolke | Bollig | F. Bollig | F.BOLLIG | F.Bollig,13
Emanuel Murant,EMANUEL MURANT | Emanuel BURGY | Emanuel Birgy | Emanuel Burgy | Emanuel Murand | Emanuel Murant,13
L.Lanckow,L. Lanckow | L. Lankow | L.LANKEN | L.LINCKE | L.Lanckow | L.Langenmantel | L.Langkow | L.Lankow | LINCK | Lankow,13
A.Kreutzer,A. Remmers | A. Reuter | A.KREUTZER | A.Kreutzer | A.Rehmer | A.W.Reuter | C.Reuter | F. Kreutzer | F.KREUTZER | J. KREUTZER | N.KREUZER,13
M.LIEBERMANN,E.Liebermann | F.BELLERMANN | F.BERGAMINI | F.Beiermann | M.LIEBERMANN | M.Liebermann | R.Liebermann,13
Gerhard Janssen,GERHARD JANSSEN | Gerhard Janssen | Gerhard Primassen | Gerhard Scotin | Gerhardt Sipmann,13
QUERFURT,"A. Querfurt | A.QUERFURT | A.QUERFURTH | A.Querfurt | H.A.QUERFURTH | QUERFURT | QUERFURT, AUG. | Querfurth",13
E.ADAM,E. Wada | E.ADAM | E.Adam | E.Horadam | E.Wada | F.Horadam | J.Horadam | V.ADAM,13
Heinr. Deiters,HEINR. MORGENSTERN | HEINR.STEINIKE | Heinr. Deiters | Heinr. Heger | Heinr. Pottgiesser | Heinr. Steinhagen | Heinr. Steinike | Heinr. Stelzle | Heinr.Deiters | Heinr.Hofer | Heinr.Rettig,13
A.Muller-Lingke,A. Miller-fingke | A.Miller-Lingke | A.Muller Lingke | A.Muller-Lincke | A.Muller-Lingcke | A.Muller-Lingke | A.MÃ¼ller-Lincke | AIb. MULLER-LINGKE | Miller-Lingke | Muiller-Lingke | Muller Lingke,13
DANIELE DA VOLTERRA,DANIEL DE BLIECK | DANIEL DIECK | DANIEL de BLIECK | DANIELE DA VOLTERRA | DANIELE RICCIARELLI | DANIELE RICCIARELLI DA VOLTERRA | Dan. da Volterra | Daniel da Voltera | Daniel de Savoye,13
Aug. Becker,AUG. WEBER | AUG.BECKER | Aug. Becker | Aug. KeBler | Aug. WEBER | Aug. weger jr. | Aug.BECKER | Aug.Becker | August KeBler | E. Becker | J. Becker | L. Becker,13
POELENBURG CORNELIUS,"POELEMBURG CORNELIO | POELEMBURG(CORNEILLE) | POELEMBURG(CORNELIUS) | POELENBURG (CORNEILLE VAN) | POELENBURG CORNELIUS | POELENBURGH (CORNELIS VAN) | POELENBURGH (Cornelis van) | POELENBURGH, CORNELIS | Poelemburgh, Cornelis van | Poelenburg, Cornelis | Poelenburg, Cornelis van",13
R. Scheffler,A. Scheffer | M. SCHAEFER | M. Scheffler | R. Scheffler | R. Schliebener | R. Schubring | R.SCHELLER | R.Schrag | ROB. SCHEFFER | ROB. SCHULTZE | Rob. Schulte | Rob. Schultze,13
NICCOLO ROCCATAGLIATA,NICCOLO GIOLFINO | NICCOLO ROCCATAGLIATA | NICCOLO SOGGI | NICCOLOROCCATAGLIATA | NICOLOROCCATAGLIATA | nicolo Soggi,13
STORCK,A.STORCK | A.STORK | A.Storck | A.Stork | STOER | STOHR | STORCK | STORK,13
Jakob Dorner,JACOB GRIMMER | JAKOB DORNER | JAKOB GRIMMER | Jacob Dorner | Jacob Grimmer | Jakob Dorner | Jakob Grimmer,13
JOSEPH PETZL,JOS. PARROCEL | JOSEPH ESPERLIN | JOSEPH PAELING | JOSEPH PARROCEL | JOSEPH PETZL | Josef Petzel | Josef Petzl | Joseph Parocel | Joseph Petzel | Joseph Petzl,13
Wilh. Menzler,WILH. MENZLER | WILH.VELTEN | WILHELM MENZLER | Wilh. Hensel | Wilh. Menzler | Wilh. Velten | Wilh.Velten | Wilhelm Hensel | Wilhelm Menzler,13
JEAN BAPT. CAMILLE COROT,JEAN BAPT. CAMILLE COROT | JEAN BAPT.C. COROT | JEAN BAPT.CAM.COROT | JEAN BAPT.CAMILLE COROT | JEAN BAPT.CAMILLECOROT | JEAN-BAPT.CAMILLE COROT | Jean Bapt. Camille COROT | Jean Bapt. Corot,13
AUGUST ALBERT ZIMMERMANN,AUGUST ALBERT ZIMMERMANN | AUGUST ALBRECHT ZIMMERMANN | AUGUST ZIMMERMANN | AUGUSTALBERT ZIMMERMANN | AUGUSTZIMMERMANN | August Aibert Zimmermann | August Alb. Zimmermann | August Albert Zimmermann | August Richard Zimmermann,13
Paul von Franken,P. von Tiesenhausen | PAUL VON RAVENSTEIN | PAUL VON SPAUN | PAUL von FRANKEN | Paul von Franken | Paul von Tiesenhausen | Paul von Tiessenhausen,13
MICHAEL WEIXLBAUM,MICHAEL DAHL | MICHAEL HALBAX | MICHAEL HAUBTMANN | MICHAEL LIEB | MICHAEL WEIXLBAUM | Michael Haubtmann | Michael Lieb,13
OTTO GOLDMANN,OTTO BOLLMANN | OTTO GOLDMANN | OTTO VOIGT | OTTO VOLLRATH | OTTOVOLLMANN | Otto Goldmann | Otto VOIGT,13
ANDERS ZORN,ANDERS MONTAN | ANDERS ZORN | Anders Leonhard Zorn | Anders Montan | Anders Zorn | Andreas Zorn,13
GIOV.BATTISTA MORONI,GIAMBATTISTA MORONI | GIANBATTISTAMORONI | GIOV.BATISTA MODONINO | GIOV.BATT.PITTONI | GIOV.BATTISTA | GIOV.BATTISTA MORONI | GIOV.BATTISTA SALVI | GIOV.BATTISTA WEENIX | Giambatista Cima | Giambattista Moroni | Giambattista PIRANESI,13
ANTHONIS WATERLO,ANTHONIE | ANTHONIE VANDICK | ANTHONIE WATERLOO | ANTHONIEWATERLOO | ANTHONIS TER HIMPEL | ANTHONIS WATERLO | ANTHONIS WATERLOO | ANTHONIS van DYCK | ANTHONISSEN | Anthonis WATERL00,13
J.A.TH.GUDIN,1.A.Th.Gudin | A. THEODORE GUDIN | I.A.THEODORE GUDIN | J. A. THEODORE GUDIN | J. A. Th. Gudin | J.A. THEODORE GUDIN | J.A.T. Gudin | J.A.TH.GUDIN | J.A.THEODORE GUDIN | J.A.Th.Gudin | J.A.Theodor Gudin,13
LE CLERE,"LE CLERE | LE CORREGE | LECLERC | Le Clerc, S. | Leclerc",13
PIETRO LIBERI,PIETRO BERRETTINI | PIETRO LIBERI | PIETRO LIBERI gen.LIBERTINO | Pietro Berethini | Pietro Berrettini | Pietro Liberi,13
Georg Dehn,GEORG DEHN | GEORG HAINZ | GEORG HOFMANN | GEORG HOHN | Georg Dehn | Georg Hahn | Georg Hom,13
Gustav Eggena,GUSTAV EGGENA | Gustav Eggena | Gustav WENDLING | Gustav Wendling | Gustav Wie | Gustav Wiegand | Gustave Wiegand,13
M.HANGER,M. HANGER | M. Hanger | M. Hangerer | M. LANGER | M.HAGEN | M.HANGER | M.Haenger,13
Arnold Moller,ARNOLD | ARNOLDUS | ARNOLDUS BLOEMERS | Arnold Bloemers | Arnold Elzevir | Arnold Moeller | Arnold Moller | Arnold Muiller | Arnoldus Bloemers,13
F.Simm,F. Simons | F.SIMON | F.Siemering | F.Simm | F.Simon,13
ARTHUR RIETTI,ARTHUR BOUVIER | ARTHUR DIX | ARTHUR ELLIS | ARTHUR GRIMM | ARTHUR KRAPP | ARTHUR KURTZ | ARTHUR MIDY | ARTHUR NIKUTOVSKI | ARTHUR RIETTI | Arthur Grimm,13
Christoph Paudiss,CHRISTOPH JANNECK | CHRISTOPH PIERSON | CHRISTOPH RUBEN | CHRISTOPH WINCK | CHRISTOPHER PAUDITZ | Christoph Paudiss | Christoph Pauditz | Christophel Pauditz | Christopher Pauditz,13
