inventario,dc.title,handle,manifest
BO0624_87550,"Katalog der ausgewählten und reichhaltigen Gemälde-Sammlung des am. 7. Februar 1898 zu Köln verstorbenen herrn rentners Heinrich Lempertz senior bis zum jahre 1873 inhaber der firma J. M. Heberle: vorzügliche Gemälde aller schulen des 14.-19. jahrhunderts, dabei eine reihe sehr interessanter portraits: versteigerung zu Köln montag den 17. und dienstag den 18. october 1898 erbtheilungshalber durch den Königlichen notar Herrn Krings zu Köln unter der Leitung von Heinr. Lempertz jr. i. fa. J. M. Heberle (H. Lempertz' Söhne)",https://historica.unibo.it/handle/20.500.14008/93811,https://historica.unibo.it/server/iiif/50c6143e-152c-4b0d-927a-12abaf62385d/manifest
BO0624_84111,"Catalogue des objets d'art et d'ameublement, porcelaines de la Chine, du Japon et de Vincennes ...: tableaux anciens ... provenant de la collection de feu M. Demachy et dont la vente aura lieu a Paris ... le vendredi 24 mai 1912",https://historica.unibo.it/handle/20.500.14008/93515,https://historica.unibo.it/server/iiif/50f4ae07-52a1-4b27-bf52-1b004f6e7da9/manifest
BO0624_88202,"Verzeichnis der Gemälde und Kunstblätter, Farbstiche und Schwarzdrucke etc. moderner und älterer Meister: Antiquitäten und kunstgewerbliche Gegenstände in Zinn, Porzellan ... aus dem Nachlass eines Grossindustriellen, aus hiesigem und auswärtigem Privatbesitz: Versteigerung ... den 28 u. 29 April 1914 ...",https://historica.unibo.it/handle/20.500.14008/94246,https://historica.unibo.it/server/iiif/50fbacfc-5182-4427-b55e-51a21b7efca2/manifest
BO0624_5508,"Catalogo di tutti gli oggetti e marmi d'arte antichi e moderni appartenenti all'eredità del fu cav. Gaetano Andreoli e della nobil donna contessa Mezzacapo nonchè alla divisione ereditaria dei signori marchesi P ...: quadri antichi e moderni, mobili, bronzi, maioliche, porcellane, marmi, argenti, miniature, stoffe ed arazzi: le vendite avranno luogo in Roma nella casa di vendite della Galleria G. Giacomini ...",https://historica.unibo.it/handle/20.500.14008/93008,https://historica.unibo.it/server/iiif/511f2e18-cc37-43f8-ac3b-5893bb327cc1/manifest
BO0624_88682,"Gemalde neuerer Meister Nachlass Professor Ernst Koerner Beitrage aus Einer wiener Sammlung und anderer Privatbesitz: Versteigerung: Dienstag, den 6 Dezember 1927",https://historica.unibo.it/handle/20.500.14008/94612,https://historica.unibo.it/server/iiif/51d5e762-a065-4e92-b1a5-adf0b05246c2/manifest
BO0624_84048,"Catalogue des antiquités, vases peints, terres cuites, marbres ... objets d'art ... composant la collection théatrale de M. Jules Sambon",https://historica.unibo.it/handle/20.500.14008/93463,https://historica.unibo.it/server/iiif/5251b18d-2093-4508-a83f-2d916925679a/manifest
BO0624_88790,"Sammlung L. M. Berlin: Möbel des 15. bis 19. Jahrhunderts, Holzskulpturen, Wachsbossierungen und andere Arbeiten der Plastik aus dem 13. bis 18. Jahrhundert, Lackarbeiten, Schiffsmodelle, Puppentheater, Puppenzimmer, Knüpfteppiche, Gobelins, Samte, Seidenstoffe, Stickereien, Gemälde alter Meister; Sammlung A. B. Berlin, europäisches Porzellan, Figuren, Gruppen u. Geschirr, Beiträge aus anderem Privatbesitz; Sammlung Albert Willner Berlin, japanische Holzschnitte. Versteigerung: Berlin, den 15. Oktober 1929 ... den 16. Oktober 1929, den. 17. Oktober 1929",https://historica.unibo.it/handle/20.500.14008/94709,https://historica.unibo.it/server/iiif/5277f391-8227-4e3d-8609-852c55cca7ff/manifest
BO0624_84056,"Catalogue des tableaux anciens et modernes par ou attribués à Backhuysen, Bianchi De Ferrare, Canaletto, Carel Du Jardin, De La Fosse, Goya, Haeckart, Lawrence, Pinturicchio ...: samedi 27 mai 1911",https://historica.unibo.it/handle/20.500.14008/93470,https://historica.unibo.it/server/iiif/528c6734-5cc5-493d-84f2-b29461075677/manifest
BO0624_83879,"Collections de M. Edouard Chappey: Tome I: Catalogue des objets d'art et d'ameublement, anciennes porcelaine des Sèvres, pate tendre de Saxe, De Chine ... dépendant des Collections de M. Edouard Chappey (première vente): Les Lundi 11, Mardi 12, Mercredi 13, Jeudi 14 et Vendredi 15 mars 1907",https://historica.unibo.it/handle/20.500.14008/93349,https://historica.unibo.it/server/iiif/5294e8d3-9b64-4866-9919-cd26d48cdd49/manifest
BO0624_87800,Katalog von Antiquitäten Kunst-und Einrichtungs-Gegenständen ... aus dem Nachlasse des verstorbenen Herrn Kgl. Professors und Historienmalers Joseph Flüggen München. Auktion in München in der Galerie Helbing ... den 29. und ... den 30. April 1907,https://historica.unibo.it/handle/20.500.14008/93973,https://historica.unibo.it/server/iiif/52cf1424-ef02-46e9-adea-05a2ffcaa4b5/manifest
BO0624_87667,"Rudolph Lepke's Kunst-Auctions-Haus giebt sich die ehre, zu ... den 1. November u. ... den 2. November ... staffinfdenden Ausstellung ... hervirragenden Kunstwerken aus dem Nachlasse des Herrn Baron von Korff ergebenst einzuladen",https://historica.unibo.it/handle/20.500.14008/93874,https://historica.unibo.it/server/iiif/5303c73d-4ae2-4184-8be6-02ba5e459564/manifest
BO0624_81838,"Catalogo di oggetti antichi d'arte e d'ammobiliamento, bronzi, argenti, ... vendita all'asta nei giorni 10,11,12,13 e 14 dicembre 1917 a ore 14 in Lucca ...",https://historica.unibo.it/handle/20.500.14008/92871,https://historica.unibo.it/server/iiif/5317afbd-35ed-4a14-80f2-621d4cf375a8/manifest
BO0624_87784,Katalog von Gemälden alter und neuzeitiger Meister aus verschiedenem Besitz: Versteigerung zu Köln a. Rh. ... den 17. ... den 18. und ... den 19. Dezember 1906 ... bei J. M. Heberle (H. Lempertz' Söhne) ...,https://historica.unibo.it/handle/20.500.14008/93961,https://historica.unibo.it/server/iiif/531c94a5-f225-4ad0-9af4-ac168d746811/manifest
BO0624_88580,Gemälde alter Meister des 15. bis 18. Jahrhunderts: Sammlung Professor Dr. Wedewer Wiesbaden [gestorben] 1. Teil sowie eine geringe Anzahl von Gemälden aus anderem Privatbesitz: mit 12 Lichtdrucktafeln: ... Versteigerung ... 25. November 1925,https://historica.unibo.it/handle/20.500.14008/94533,https://historica.unibo.it/server/iiif/532f4c38-2ef0-4424-a1be-84c2f4050457/manifest
BO0624_83825,"Catalogue des tableaux anciens et modernes, oeuvres de Bakhuysen, Van Balen ... dessins, gouaches, gravures, composant la collection de feu M. Delassue ...: vendredi 22 décembre 1905",https://historica.unibo.it/handle/20.500.14008/93317,https://historica.unibo.it/server/iiif/5334b7a5-e538-48fe-9aa5-222c12f1f149/manifest
BO0624_81887,Vendita all'asta della collezione d'arte antica e moderna Blanche Campiche Werner ... affidata alla Galleria Warowland: esposizione giovedì 30 maggio ... vendita ... 3 giugno ... 8 giugno,https://historica.unibo.it/handle/20.500.14008/92940,https://historica.unibo.it/server/iiif/534547e5-5bdb-41b4-bcc9-a560638f8574/manifest
BO0624_83917,"Catalogue des tableaux anciens, dessins, gouaches, gravures, miniatures ... et des objets d'art et de curiosité ... meuble anciens ...: le vendredi 13 et samedi 14 mars 1908",https://historica.unibo.it/handle/20.500.14008/93379,https://historica.unibo.it/server/iiif/5356f3ee-d650-4be3-9b93-88e5dd339229/manifest
BO0624_87440,"Katalog der Gemälde-Sammlungen aus dem Nachlasse des Herrn Freiherrn Max August von Welden-Grossalaupheim auf Schloss Hürbel, des Herrn Ivan von Kukulievic aliter Bassany de Sacci ... sowie der Künstlerische Nachlass des Herrn Landschaftmalers Adolf Rosenthal zu München und Anderer Versteigerung zu München ... den 29. November und folgende Tage unter Leitung des Herrn Carl Maurer gerichtlich verpflichteter Kunstexpert in München",https://historica.unibo.it/handle/20.500.14008/93746,https://historica.unibo.it/server/iiif/536a3a0b-e789-4f25-a307-5d358f4676d7/manifest
BO0624_87814,"Verzeichnis der Ölgemälde und Kunstblätter älterer und moderner Meister. Antiquitäten und Kunstgegenstände in Elfenbein, Porzellan, Fayence...aus hiesigem und auswärtigem Privatbesitz. Versteigerung in Frankfurt am Main...den 22 bis 24 Oktober 1907",https://historica.unibo.it/handle/20.500.14008/93983,https://historica.unibo.it/server/iiif/53780a29-ae90-40c6-9740-ca2102f8b3f0/manifest
BO0624_87619,Katalog der Innen-Austattung des von Wespien'sche Patrizieshauses zu Aachen: Versteigerung zu Aachen den 9. October 1901 ... erbtheilungshalber im Auftrage der Erben Commerzienrath Ed. van Gülpen durch J. M. Heberle (H. Lempertz' Söhne) in Köln: Besichtung ... den 5. bis ... den 8. October 1901 ...,https://historica.unibo.it/handle/20.500.14008/93847,https://historica.unibo.it/server/iiif/53932500-c782-4330-8c9a-c92689c15095/manifest
BO0624_84058,"Catalogue des tableaux anciens, oeuvres de L.L. Boilly, J.B. Chardin, J. Constable ...: aquarelles, dessins, pastels, gouaches, miniatures, oeuvres de F. Boucher, M. Clodion, N. Cochin ...: sculptures par Allegrain, Clodion, Couasnon ...: objets d'art & d'ameublement ... composant la collection de M. Pierre Decourcelle: lundi 29 et mardi 30 mai 1911",https://historica.unibo.it/handle/20.500.14008/93472,https://historica.unibo.it/server/iiif/53c1b401-9837-4a73-bcdf-4f1a6c844706/manifest
BO0624_87774,"Auktions-Katalog Kunstsammlungen des verwigten Herrn Kammersänger Eugen Gura, München: Abteilung 1.: Oelgemälde meist moderner Meister, Handzeichnungen und Aquarelle meist moderner Meister, Antiquitäten und Kunstgegenstände: Auktion in München ... den 19. November 1906 ... unter Leitung des Kunsthändlers ... Hugo Helbing",https://historica.unibo.it/handle/20.500.14008/93954,https://historica.unibo.it/server/iiif/53c92cb4-3fb8-4ba4-a7d0-f95fa3ed1b98/manifest
BO0624_83913,"Catalogue de tableaux par Corot, Bonvin, Dutilleux, Jongkind, Lépine, etc. aquarelles, pastels et dessins par Corot, Delacroix, Millet, Troyon, etc. composant la collection de M. Alfred Robaut: Hotel Drouot, le mercredi 18 décembre 1907",https://historica.unibo.it/handle/20.500.14008/93376,https://historica.unibo.it/server/iiif/53cdcd16-fa13-428e-90fa-269f51f01187/manifest
BO0624_83954,"Catalogue des tableaux, pastels, dessins et objets d'art des écoles anglaise, espagnole, flamande, française, hollandaise et italienne ...: Hotel Drouot, le mardi 2 mars 1909",https://historica.unibo.it/handle/20.500.14008/93402,https://historica.unibo.it/server/iiif/53e304c4-9ac3-4032-b714-f70f93a1b68d/manifest
BO0624_88229,"Verzeichnis der Sammlung vorzuglicher Gemalde: aus dem Besitze einer Schweizer Familie welche im Auftrag des Herrn Dr. K ..., Zurich: dienstag den 5. Oktober 1915, vormittags 10 Uhr in Frankfurt a. M., Neue Borse unter Leitung von Rudolf Bangel",https://historica.unibo.it/handle/20.500.14008/94262,https://historica.unibo.it/server/iiif/544586d0-6c64-486d-b335-2e831b3503f7/manifest
BO0624_84290,"Catalogue des tableaux anciens par L. Boilly, S. Bourdon, F. Casanova, H.-P. Danloux, J. Heinsius, M.lle V. Lemoine, J.-B. Leprince, etc. oeuvres importante d'Hubert Robert ...: lundi 6 et mardi 7 décembre 1926",https://historica.unibo.it/handle/20.500.14008/93654,https://historica.unibo.it/server/iiif/545bdcc9-c244-4e69-95a3-a844b0ffb31c/manifest
BO0624_84327,"Catalogue des tableaux modernes par Bellangé, Bonington, Chaplin, ... aquarelles, pastels & dessins par Boudin, Daumier, ... ½vres importantes par Boudin, Courbet, ... tableaux anciens par Ph. Caresme, ... provenant de la collection de M. Gustave Cahen: vendredi 24 mai 1929",https://historica.unibo.it/handle/20.500.14008/93678,https://historica.unibo.it/server/iiif/545efa1a-24e5-4d0c-bdaf-75881ae7ff4f/manifest
BO0624_87754,"Katalog der Gemälde-Sammlung, 2. Teil des Herrn J. S. Forbes, Chelsea, London: Versteigerung am Dienstag, den 20. März 1906",https://historica.unibo.it/handle/20.500.14008/93940,https://historica.unibo.it/server/iiif/54629167-0f7e-48b0-980f-d73bd51ae84c/manifest
BO0624_88688,"Ölgemälde, Aquarelle und Handzeichnungen moderner Meister aus mitteldeutschem Museumbesitze und aus Nord u. Suddeutschem Besitz. Auktion: München, 28 Januar 1928",https://historica.unibo.it/handle/20.500.14008/94618,https://historica.unibo.it/server/iiif/547c7a4f-0cf8-49e6-8f3c-a60ae970fa5b/manifest
BO0624_84084,"Catalogue des tableaux anciens des écoles allemande, espagnole, flamande, française, hollandaise et italienne des 15., 16., 17. et 18. siècle, tableaux modernes par J. Bail ... composant la collection de M. Henri Haro ...: Le Jeudi 8 Février 1912",https://historica.unibo.it/handle/20.500.14008/93493,https://historica.unibo.it/server/iiif/547d4be2-c06c-44c7-9dd8-6db6aa73d62b/manifest
BO0624_84135,"Catalogue des tableaux, dessins miniatures et gravures principalement du 18. siècle par Louis et Jules Boilly, Fr. Boucher, J.-M. Moreau le jeune, Mallet ... par suite du décès de madame D. ...: Hotel Drouot, salle n. 10, le lundi 24 février 1913",https://historica.unibo.it/handle/20.500.14008/93534,https://historica.unibo.it/server/iiif/54d5e647-8e9b-4d7d-90e1-9c5c8c3faace/manifest
BO0624_84110,"Catalogue des objets d'art et de haute curiosité du Moyen age et de la Renaissance, ivoires, émaux, orfévrerie, pierres, bois sculptés, marbres ...: tableaux anciens, grands rétables peints, tapisseries composant la collection de feu monsieur Adolphe Singher ...: Paris, Hotel Drouot ... les lundi 20, mardi 21, mercredi 22 et jeudi 23 mai 1912",https://historica.unibo.it/handle/20.500.14008/93514,https://historica.unibo.it/server/iiif/54d8c92f-1253-4e22-92e9-53de7be8cd05/manifest
BO0624_88263,"Verzeichnis guter Gemälde aus dem 16. bis 19. Jahrhundert aus dem Besitz einer Schweizer Familie im Auftrag des Herrn L. R. in Zürich und für Rechnung der säumigen Steigerer: Versteigerung Frankfurt a. Main Oberlichtsaal Neue Börse, Dienstag, den 14. November 1916",https://historica.unibo.it/handle/20.500.14008/94291,https://historica.unibo.it/server/iiif/552b7bda-fbdd-45e2-a578-9da658c6c23e/manifest
BO0624_87531,"Katalog von vortrefflichen Gemälden neuerer Meister nebst einem Gemälde...Sammlungen: Rentner J.Brade zu Wiesbaden, C.Corter zu Gent, Bergwerksdirector Forst zu Köln, Rector von Krüchten zu Köln. Versteigerung zu Köln den 17. und 18. December 1897 bei J.M. Heberle (H. Lempertz'Söhne)",https://historica.unibo.it/handle/20.500.14008/93802,https://historica.unibo.it/server/iiif/554d534d-3521-4083-9a44-1ad33169c567/manifest
BO0624_81864,"Vendita all'asta di una pregevole raccolta di porcellane di varie epoche, quadri, miniature ed oggetti d'arte appartenenti a collezionisti esteri affidata alla Galleria Warowland: La vendita avrà luogo mercoledì 15 - giovedì 16 e venerdì 17 febbraio 1928",https://historica.unibo.it/handle/20.500.14008/92912,https://historica.unibo.it/server/iiif/55567dd3-8aa0-4a77-8394-5e244e452dbf/manifest
BO0624_88055,"Sammlung des verstorbenen geheimen Regierungsrats und früheren Direktors des Königl. Kupferstichkabinetts zu Berlin Friedrich Lippmann ...: Versteigerung Dienstag, den 26 November",https://historica.unibo.it/handle/20.500.14008/94141,https://historica.unibo.it/server/iiif/55837344-e31b-497f-bc0c-8fcf358a958d/manifest
BO0624_87856,"Gemälde älterer sowie moderner Meister u.a. aus dem Nachlass des Herrn J. Bamberger: Ausgrabungen, Antiquitäten Kunstgegenstände u. a. aus dem Nachlass des Herrn Heinrich Brofft, sowie hiesigem und auswärtigem Privatbesitz: Versteigerung Frankfurt a. M. ..., Dienstag u. Mittwoch, den 10. u. 11. November 1908",https://historica.unibo.it/handle/20.500.14008/94020,https://historica.unibo.it/server/iiif/55990db0-5493-4c58-8fe1-2bceddc35015/manifest
BO0624_50003,Catalogue des tableaux anciens de la collection de la maison patricienne Donati-Martini de Perugia et Lodi et de quelques succession néederlandaises: la vente aura lieu mardi 8 novembre 1898 ... à l'Hôtel de Brakke Grond à Amsterdam ...,https://historica.unibo.it/handle/20.500.14008/92691,https://historica.unibo.it/server/iiif/559a64e8-ec02-4de4-84ab-b549ed1c6cec/manifest
BO0624_50791,Catalogue des objets d'art et d'antiquité dépendant de la succession Eugène Baud et dont la vente aura lieu à Lausanne ... sous la direction de m. G. Sangiorgi de Rome: exposition du 10 au 29 aout,https://historica.unibo.it/handle/20.500.14008/92712,https://historica.unibo.it/server/iiif/559d9453-8943-4c73-ada0-5726482d6837/manifest
BO0624_88088,"Antiquitäten und Kunstgegenstände: Gemälde, Zeichnungen, Stiche, Württembergica, sowie viele Ridinger Stiche ... aus dem Besitz der Frl. H. in U... und Herrn S. in St... sowie aus verschiedenem Besitze: Versteigerung Stuttgart 1913 ... den 26. bis. ... den 28. Februar",https://historica.unibo.it/handle/20.500.14008/94164,https://historica.unibo.it/server/iiif/55bf0ae2-b7d9-4c36-85db-5385d6368c64/manifest
BO0624_81875,"Catalogo di quadri antichi e moderni, mobili, porcellane, tappeti e sopra mobili provenienti dalla eredità della marchesa Del Vasto ed altre aristocratiche famiglie",https://historica.unibo.it/handle/20.500.14008/92921,https://historica.unibo.it/server/iiif/55c0c9d1-aef6-4976-9242-82b461ec4ea3/manifest
BO0624_88403,Gemälde von Meister unserer Zeit: Berliner Privatsammlung und Einzelbeiträge aus verschiedenem Besitz: ... Versteigerung ... den 9. Dezember 1919,https://historica.unibo.it/handle/20.500.14008/94391,https://historica.unibo.it/server/iiif/55dbd3df-19ee-4df4-b61a-f30665e71b32/manifest
BO0624_87995,"Verzeichnis über Gemälde älterer u. moderner Meister, Antiquitäten, Kunstsachen: Arbeiten in Porzellan ...: Versteigerung, Dienstag und Mittwoch, den 12. u. 13. Dezember 1911, Frankfurt a. M.",https://historica.unibo.it/handle/20.500.14008/94105,https://historica.unibo.it/server/iiif/55dea70c-e697-4f51-837b-84601e3ce20b/manifest
BO0624_15269,"Catalogue des Bronzes de la Renaissance: statuettes, plaquettes, médailles a portraits, arts italien, français, flamand, allemand ...: Hotel Drouot, le mercredi 24 juin 1925",https://historica.unibo.it/handle/20.500.14008/92508,https://historica.unibo.it/server/iiif/55eb634b-5eed-40b8-b0df-267a85b0ec4e/manifest
